book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
1739,2666,2666,1080201,92,553381342,9780553381340.0,Tom Wolfe,1987.0,The Bonfire of the Vanities,The Bonfire of the Vanities,eng,3.81,52062,56076,2133,1413,4001,13674,21544,15444,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1752,77262,77262,809743,34,60921145,9780060921150.0,Barbara Kingsolver,1990.0,Animal Dreams,Animal Dreams,eng,4.05,51007,53763,1983,363,1673,11103,22444,18180,https://images.gr-assets.com/books/1481663395m/77262.jpg,https://images.gr-assets.com/books/1481663395s/77262.jpg
1758,6259,6259,1093016,71,679776818,9780679776820.0,Sebastian Faulks,1993.0,Birdsong,Birdsong,eng,4.07,49930,55657,2543,1160,2911,9600,19416,22570,https://images.gr-assets.com/books/1349952101m/6259.jpg,https://images.gr-assets.com/books/1349952101s/6259.jpg
1762,5176,5176,1461856,33,345443284,9780345443280.0,Sue Miller,1998.0,While I Was Gone,While I Was Gone,eng,3.67,52244,52947,1141,786,3933,17555,20121,10552,https://images.gr-assets.com/books/1495632082m/5176.jpg,https://images.gr-assets.com/books/1495632082s/5176.jpg
1771,337113,337113,1389477,596,140434747,9780140434740.0,"Anne Brontë, Stevie Davies",1848.0,The Tenant of Wildfell Hall,The Tenant of Wildfell Hall,eng,3.91,59408,65305,2751,1345,3512,15624,24144,20680,https://images.gr-assets.com/books/1479652419m/337113.jpg,https://images.gr-assets.com/books/1479652419s/337113.jpg
1783,264,264,1434368,508,141439637,9780141439630.0,"Henry James, Patricia Crick",1881.0,The Portrait of a Lady,The Portrait of a Lady,eng,3.76,55019,59317,2105,1935,4908,15386,20335,16753,https://images.gr-assets.com/books/1502148606m/264.jpg,https://images.gr-assets.com/books/1502148606s/264.jpg
1785,99300,99300,1467808,18,486298574,9780486298570.0,Charlotte Perkins Gilman,1892.0,The Yellow Wallpaper,The Yellow Wallpaper and Other Stories,eng,4.02,64690,64970,1385,1039,3145,13365,23546,23875,https://images.gr-assets.com/books/1327909237m/99300.jpg,https://images.gr-assets.com/books/1327909237s/99300.jpg
1792,18749,18749,1651408,96,1400044162,9781400044160.0,Chimamanda Ngozi Adichie,2006.0,Half of a Yellow Sun,Half of a Yellow Sun,eng,4.28,46716,57021,5296,344,1175,6626,23036,25840,https://images.gr-assets.com/books/1327934717m/18749.jpg,https://images.gr-assets.com/books/1327934717s/18749.jpg
1796,68210,68210,2481792,75,031242440X,9780312424400.0,Marilynne Robinson,2004.0,Gilead,"Gilead (Gilead, #1)",en-US,3.84,54081,58412,7870,2359,5175,12339,18141,20398,https://images.gr-assets.com/books/1451555787m/68210.jpg,https://images.gr-assets.com/books/1451555787s/68210.jpg
1797,2794,2794,1477756,92,006091307X,9780060913080.0,Thomas Pynchon,1966.0,The Crying of Lot 49,The Crying of Lot 49,en-US,3.7,48692,54779,3489,2227,5166,13618,19312,14456,https://images.gr-assets.com/books/1375727632m/2794.jpg,https://images.gr-assets.com/books/1375727632s/2794.jpg
1800,22590,22590,62929,151,8498000831,9788498000830.0,"Philip K. Dick, David Alabort, Manuel Espín",1969.0,Ubik,Ubik,spa,4.1,48256,58063,2957,548,2176,10594,22241,22504,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1806,5174,5174,941309,63,743466527,9780743466520.0,Ann-Marie MacDonald,1996.0,Fall on Your Knees,Fall on Your Knees,eng,3.95,50446,53947,2655,1544,3316,11112,18471,19504,https://images.gr-assets.com/books/1481449709m/5174.jpg,https://images.gr-assets.com/books/1481449709s/5174.jpg
1835,4008,4008,3207183,165,60527994,9780060527990.0,"Paulo Coelho, Amanda Hopkinson, Nick Caistor",2000.0,O Demônio e a Srta. Prym,"The Devil and Miss Prym (On the Seventh Day, #3)",eng,3.59,42286,49075,2393,1531,5179,15461,16402,10502,https://images.gr-assets.com/books/1359082264m/4008.jpg,https://images.gr-assets.com/books/1359082264s/4008.jpg
1843,9844,9844,2317177,54,081297235X,9780812972350.0,Curtis Sittenfeld,2005.0,Prep,Prep,eng,3.36,50598,53202,4372,3089,7820,17606,16367,8320,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1845,58027,72579,2069530,91,3442723434,9783442723430.0,"Margaret Atwood, Brigitte Walitzek",1996.0,Alias Grace,Alias Grace,ger,3.97,51511,60149,2881,590,2339,13103,26233,17884,https://images.gr-assets.com/books/1472960163m/58027.jpg,https://images.gr-assets.com/books/1472960163s/58027.jpg
1847,29946,29946,30365,91,99427869,9780099427860.0,Richard Bach,1977.0,Illusions: The Adventures of a Reluctant Messiah,Illusions: The Adventures of a Reluctant Messiah,eng,4.14,44569,47411,1821,973,2466,7982,13712,22278,https://images.gr-assets.com/books/1353964306m/29946.jpg,https://images.gr-assets.com/books/1353964306s/29946.jpg
1853,760,760,2166510,165,307278492,9780307278490.0,"Gabriel García Márquez, Edith Grossman",2004.0,Memoria de mis putas tristes,Memories of My Melancholy Whores,eng,3.59,33534,50285,3018,1379,4851,16568,17933,9554,https://images.gr-assets.com/books/1327484658m/760.jpg,https://images.gr-assets.com/books/1327484658s/760.jpg
1856,79790,79790,3034,32,312315953,9780312315960.0,Augusten Burroughs,2004.0,Magical Thinking: True Stories,Magical Thinking: True Stories,en-US,3.96,45554,46808,1525,530,2057,11121,17986,15114,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1866,18641982,18641982,26440459,33,1594631573,9781594631570.0,Emma Straub,2014.0,The Vacationers,The Vacationers,,3.14,44074,50048,5343,2473,8691,21871,13282,3731,https://images.gr-assets.com/books/1386629708m/18641982.jpg,https://images.gr-assets.com/books/1386629708s/18641982.jpg
1878,12948,12948,990886,832,140620613,9780140620610.0,Henry James,1898.0,The Turn of the Screw,The Turn of the Screw,eng,3.45,53644,66011,4401,2984,8843,21744,20385,12055,https://images.gr-assets.com/books/1443203592m/12948.jpg,https://images.gr-assets.com/books/1443203592s/12948.jpg
1883,166997,166997,1559207,112,1590171993,9781590172000.0,"John  Williams, John McGahern",1965.0,Stoner,Stoner,eng,4.28,42869,55450,6927,506,1671,6674,19742,26857,https://images.gr-assets.com/books/1320600716m/166997.jpg,https://images.gr-assets.com/books/1320600716s/166997.jpg
1892,16243,16243,18001,77,316010707,9780316010700.0,Kate Atkinson,2004.0,Case Histories,Case Histories (Jackson Brodie #1),eng,3.82,54908,60139,4910,1126,3710,15133,25225,14945,https://images.gr-assets.com/books/1451442186m/16243.jpg,https://images.gr-assets.com/books/1451442186s/16243.jpg
1908,9915,9915,1146200,96,679781498,9780679781490.0,Bret Easton Ellis,1985.0,Less Than Zero,Less Than Zero,eng,3.58,45978,51208,2684,1820,5379,15400,18292,10317,https://images.gr-assets.com/books/1443060100m/9915.jpg,https://images.gr-assets.com/books/1443060100s/9915.jpg
1912,18467802,18467802,26127419,46,802122558,9780802122550.0,Lily King,2014.0,Euphoria,Euphoria,eng,3.84,41606,48628,5516,883,2696,11817,21056,12176,https://images.gr-assets.com/books/1418788366m/18467802.jpg,https://images.gr-assets.com/books/1418788366s/18467802.jpg
1915,17800,17800,2753173,101,99448769,9780099448760.0,Haruki Murakami,1988.0,"ダンス・ダンス・ダンス [Dansu, dansu, dansu]","Dance Dance Dance (The Rat, #4)",eng,4.03,41161,48885,2561,331,1753,9862,21152,15787,https://images.gr-assets.com/books/1443689019m/17800.jpg,https://images.gr-assets.com/books/1443689019s/17800.jpg
1920,17333230,17333230,24064531,82,316074314,9780316074320.0,Eleanor Catton,2013.0,The Luminaries,The Luminaries,eng,3.7,40727,48822,6613,2431,4439,11400,17682,12870,https://images.gr-assets.com/books/1410524246m/17333230.jpg,https://images.gr-assets.com/books/1410524246s/17333230.jpg
1928,3679,3679,910752,71,143037749,9780143037740.0,Zadie Smith,2005.0,On Beauty,On Beauty,eng,3.68,44317,49803,3904,1357,4393,13695,19496,10862,https://images.gr-assets.com/books/1495961870m/3679.jpg,https://images.gr-assets.com/books/1495961870s/3679.jpg
1936,4659,4659,3359767,94,345469011,9780345469010.0,John Irving,1998.0,A Widow for One Year,A Widow for One Year,,3.74,45051,50081,2298,894,3513,14489,19858,11327,https://images.gr-assets.com/books/1375776653m/4659.jpg,https://images.gr-assets.com/books/1375776653s/4659.jpg
1940,567678,567678,3205295,78,684853159,9780684853150.0,Iain Banks,1984.0,The Wasp Factory,The Wasp Factory,en-US,3.85,46179,52845,3081,1593,3722,11699,19926,15905,https://images.gr-assets.com/books/1434940562m/567678.jpg,https://images.gr-assets.com/books/1434940562s/567678.jpg
1949,3102,3102,1902726,131,486424545,9780486424540.0,E.M. Forster,1910.0,Howards End,Howards End,eng,3.95,52006,58759,1930,1006,3045,13142,22192,19374,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1953,54499,54499,2971402,426,140439242,9780140439240.0,"Alexandre Dumas, Francine du Plessix Gray, Joachim Neugroschel",1850.0,"Le Vicomte de Bragelonne, ou Dix ans plus tard","The Man in the Iron Mask (The D'Artagnan Romances, #3.3)",eng,3.97,51856,56208,747,518,2517,13643,20941,18589,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1954,89717,89717,3627,89,143039989,9780143039980.0,"Shirley Jackson, Laura   Miller",1959.0,The Haunting οf Hill House,The Haunting of Hill House,eng,3.89,55367,62514,5116,1098,4174,14899,22377,19966,https://images.gr-assets.com/books/1327871336m/89717.jpg,https://images.gr-assets.com/books/1327871336s/89717.jpg
1955,18864,18864,69675,67,684856476,9780684856480.0,Hunter S. Thompson,1998.0,The Rum Diary,The Rum Diary,eng,3.83,39300,43380,1829,415,2630,11809,17420,11106,https://images.gr-assets.com/books/1430534762m/18864.jpg,https://images.gr-assets.com/books/1430534762s/18864.jpg
1957,31122,33602148,950769,103,312181108,9780312181110.0,Dodie Smith,1948.0,I Capture the Castle,I Capture the Castle,eng,4.0,56444,65645,6587,941,3334,13581,24645,23144,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1970,41219,41219,2246190,114,679735909,9780679735910.0,A.S. Byatt,1990.0,Possession,Possession,eng,3.88,56064,59734,3563,2331,4550,12121,19713,21019,https://images.gr-assets.com/books/1391124124m/41219.jpg,https://images.gr-assets.com/books/1391124124s/41219.jpg
1976,25,25,3419048,69,076790382X,9780767903820.0,Bill Bryson,1998.0,Notes from a Big Country,I'm a Stranger Here Myself: Notes on Returning to America after Twenty Years Away,en-US,3.89,44610,49430,2335,601,2332,12624,20065,13808,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1993,31332,31332,2925979,63,345434803,9780345434810.0,Anne Rice,1998.0,The Vampire Armand,"The Vampire Armand (The Vampire Chronicles, #6)",en-US,3.75,54919,57566,756,1129,4866,17158,18670,15743,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2000,3086160,3086160,3811636,32,60393491,9780060393500.0,Wally Lamb,2007.0,The Hour I First Believed,The Hour I First Believed,en-US,3.8,46475,50586,6180,1214,4088,12596,18566,14122,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2002,18386,18386,234915,438,1600964338,9781600964340.0,"Leo Tolstoy, Aylmer Maude",1886.0,Смерть Ивана Ильича,The Death of Ivan Ilych,eng,4.04,46357,55750,2623,580,2384,11406,21407,19973,https://images.gr-assets.com/books/1336967150m/18386.jpg,https://images.gr-assets.com/books/1336967150s/18386.jpg
2005,10950924,10950924,15868401,31,145161747X,9781451617470.0,Alice Hoffman,2011.0,The Dovekeepers,The Dovekeepers,eng,4.02,48640,54581,7099,1253,2992,9704,20015,20617,https://images.gr-assets.com/books/1306253903m/10950924.jpg,https://images.gr-assets.com/books/1306253903s/10950924.jpg
2011,1840511,1840511,2034926,59,385517882,9780385517880.0,Chuck Palahniuk,2008.0,Snuff,Snuff,en-US,3.18,43496,46968,2564,3063,8963,17291,11797,5854,https://images.gr-assets.com/books/1446089918m/1840511.jpg,https://images.gr-assets.com/books/1446089918s/1840511.jpg
2013,5015,5015,2307189,83,1400076196,9781400076190.0,Ian McEwan,2005.0,Saturday,Saturday,en-US,3.61,45567,49409,3460,1779,4652,14205,18983,9790,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2018,13507212,13507212,14512257,86,805090037,9780805090030.0,Hilary Mantel,2012.0,Bring Up the Bodies,"Bring Up the Bodies (Thomas Cromwell, #2)",en-US,4.26,42306,51656,6371,697,1446,5965,18969,24579,https://images.gr-assets.com/books/1330649655m/13507212.jpg,https://images.gr-assets.com/books/1330649655s/13507212.jpg
2024,11991,11991,3324245,205,679720227,9780679720220.0,"Albert Camus, Justin O'Brien",1956.0,La Chute,The Fall,eng,4.05,43269,50340,1894,491,2115,10022,19296,18416,https://images.gr-assets.com/books/1467904855m/11991.jpg,https://images.gr-assets.com/books/1467904855s/11991.jpg
2025,7572,7572,610037,47,1842430246,9781842430250.0,Tom Robbins,1976.0,Even Cowgirls Get the Blues,Even Cowgirls Get the Blues,eng,3.74,40840,43976,1609,1104,3340,12167,16521,10844,https://images.gr-assets.com/books/1336172455m/7572.jpg,https://images.gr-assets.com/books/1336172455s/7572.jpg
2026,6138,6138,1044477,260,375757856,9780375757850.0,"Wilkie Collins, Carolyn G. Heilbrun",1868.0,The Moonstone,The Moonstone,eng,3.9,50322,58283,3297,1256,3266,13487,22376,17898,https://images.gr-assets.com/books/1403192382m/6138.jpg,https://images.gr-assets.com/books/1403192382s/6138.jpg
2027,374233,374233,1116802,131,,9780088619450.0,"Italo Calvino, William Weaver",1979.0,Se una notte d'inverno un viaggiatore,If on a Winter's Night a Traveler,eng,4.08,42037,53610,4093,1242,2841,8900,18203,22424,https://images.gr-assets.com/books/1355316130m/374233.jpg,https://images.gr-assets.com/books/1355316130s/374233.jpg
2029,815309,815309,1698999,85,224081187,9780224081180.0,Ian McEwan,2007.0,On Chesil Beach,On Chesil Beach,eng,3.54,43698,50781,5255,1862,5499,15904,18463,9053,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2037,28214365,28214365,48242398,31,62491792,9780062491790.0,Ann Patchett,2016.0,Commonwealth,Commonwealth,eng,3.84,56656,68598,7843,977,3582,16829,31254,15956,https://images.gr-assets.com/books/1483278132m/28214365.jpg,https://images.gr-assets.com/books/1483278132s/28214365.jpg
2051,13872,13872,1474375,35,375713344,9780375713350.0,Katherine Dunn,1989.0,Geek Love,Geek Love,eng,3.98,41176,44603,5001,1338,2778,8105,15456,16926,https://images.gr-assets.com/books/1366699063m/13872.jpg,https://images.gr-assets.com/books/1366699063s/13872.jpg
2053,5527,5527,900927,83,156004801,9780156004800.0,Robert Penn Warren,1946.0,All the King’s Men,All the King's Men,eng,4.08,42821,46988,1951,834,2204,8396,16578,18976,https://images.gr-assets.com/books/1342193852m/5527.jpg,https://images.gr-assets.com/books/1342193852s/5527.jpg
2061,17333319,17333319,21943144,72,316243914,9780316243920.0,Hannah Kent,2013.0,Burial Rites,Burial Rites,eng,4.01,41209,53096,8028,695,2143,10040,23505,16713,https://images.gr-assets.com/books/1384207446m/17333319.jpg,https://images.gr-assets.com/books/1384207446s/17333319.jpg
2062,45162,8913370,1014113,72,1573229725,9781573229720.0,Sarah Waters,2002.0,Fingersmith,Fingersmith,eng,4.02,41761,54598,3959,1103,2759,10022,20675,20039,https://images.gr-assets.com/books/1327879025m/45162.jpg,https://images.gr-assets.com/books/1327879025s/45162.jpg
2079,11650,11650,598119,100,99771810,9780099771810.0,Philip Roth,1997.0,American Pastoral,"American Pastoral (The American Trilogy, #1)",eng,3.91,38017,44766,3224,1278,3118,8920,16458,14992,https://images.gr-assets.com/books/1203002984m/11650.jpg,https://images.gr-assets.com/books/1203002984s/11650.jpg
2085,6433752,6433752,6812077,43,60852577,9780060852570.0,Barbara Kingsolver,2009.0,The Lacuna,The Lacuna,eng,3.76,45671,49846,7085,2202,4330,10958,17977,14379,https://images.gr-assets.com/books/1480104396m/6433752.jpg,https://images.gr-assets.com/books/1480104396s/6433752.jpg
2089,11768,11768,1786995,83,552992097,9780552992090.0,John Irving,1981.0,The Hotel New Hampshire,The Hotel New Hampshire,eng,3.89,46220,50470,1393,531,2607,12869,20468,13995,https://images.gr-assets.com/books/1318013543m/11768.jpg,https://images.gr-assets.com/books/1318013543s/11768.jpg
2097,24861,24861,5334697,347,3518367064,9783518367060.0,Hermann Hesse,1919.0,Demian: Die Geschichte einer Jugend,Demian. Die Geschichte von Emil Sinclairs Jugend,ger,4.1,37459,49633,2305,580,2061,9154,17689,20149,https://images.gr-assets.com/books/1421510580m/24861.jpg,https://images.gr-assets.com/books/1421510580s/24861.jpg
2098,9590,33290408,4076,80,385333471,9780385333470.0,Kurt Vonnegut Jr.,1965.0,"God Bless You, Mr Rosewater or Pearls before Swine","God Bless You, Mr. Rosewater",eng,3.94,40353,45412,1444,203,1670,11416,19313,12810,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2103,92308,92308,11094898,77,140436065,9780140436070.0,"Oscar Wilde, Richard Allen Cave",1954.0,,The Importance of Being Earnest and Other Plays,eng,4.26,41002,49936,502,318,1247,7446,17276,23649,https://images.gr-assets.com/books/1260426623m/92308.jpg,https://images.gr-assets.com/books/1260426623s/92308.jpg
2107,43944,43944,3433584,161,1400096278,9781400096280.0,"Irène Némirovsky, Sandra Smith",2004.0,Suite française ,Suite Française,,3.82,40259,49969,5644,1143,3640,12174,19342,13670,https://images.gr-assets.com/books/1320445773m/43944.jpg,https://images.gr-assets.com/books/1320445773s/43944.jpg
2114,2138727,2138727,2144215,41,156512569X,9781565125700.0,Hillary Jordan,2008.0,Mudbound,Mudbound,eng,3.99,43455,47971,4921,496,1774,9566,21985,14150,https://images.gr-assets.com/books/1296591096m/2138727.jpg,https://images.gr-assets.com/books/1296591096s/2138727.jpg
